UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Failure Injected
6270,0.4474994981908892,0.4648358861565087,-0.5286628391522703,0.3223264147551537,-1.2717953524020318,0,0,0,0,0,0,1
6271,0.4474994981908892,0.42375079002462607,2.689853835313759,-2.1253997678372203,-1.2246633088546257,0,0,0,0,0,0,1
6272,0.4474994981908892,0.5174674651038772,0.91046593383254,-1.0720749761478792,-1.1932419464896875,0,0,0,0,0,0,1
6273,0.5474915654461884,0.6111841401831284,-0.6123331166513871,1.2753345596169388,-1.1461099029422814,0,0,0,0,0,0,1
6274,0.5974875990738095,0.7723017008679083,0.96066810033201,-1.112201634878902,-1.0989778593948751,0,0,0,0,0,0,1
6275,0.5974875990738095,0.7312166047360256,0.023560992341901,-0.7109350475686768,-1.0675564970299374,0,0,0,0,0,0,1
6276,0.6474836327014591,0.8249332798152768,0.4976925648368967,-0.7811567003479657,-1.020424453482531,0,0,0,0,0,0,1
6277,0.5974875990738095,0.8512490692889609,-1.7056247426398476,2.469102656864858,-0.9890030911175934,0,0,0,0,0,0,1
6278,0.5974875990738095,0.8775648587626451,-0.4338365246532711,0.0615031330035071,-0.9575817287526558,0,0,0,0,0,0,1
6279,0.5974875990738095,0.8364797626307623,0.1630114548404292,-0.1692251546998727,-0.9261603663877184,0,0,0,0,0,0,1
6280,0.6474836327014591,0.9301964377100136,-0.5955990611515638,1.445872859223784,-0.8947390040227806,0,0,0,0,0,0,1
6281,0.5974875990738095,0.8891113415781308,-0.0656873036571569,0.1116614564172853,-0.863317641657843,0,0,0,0,0,0,1
6282,0.6474836327014591,0.982828016657382,-0.4673046356529179,0.1216931211000411,-0.8161855981104366,0,0,0,0,0,0,1
6283,0.6474836327014591,1.0091438061310662,-0.6736913201507395,0.5430230377757772,-0.7690535545630302,0,0,0,0,0,0,1
6284,0.6474836327014591,1.0354595956047503,1.005292248331539,-1.052011646782368,-0.7219215110156237,0,0,0,0,0,0,1
6315,0.4974955318185388,0.2658560531825208,1.4180656173271824,-1.5034365575063715,0.5349329835818804,0,0,0,0,0,0,1
6316,0.4974955318185388,0.292171842656205,-0.1214674886565681,0.6132446905550669,0.5820650271292868,0,0,0,0,0,0,1
6317,0.4474994981908892,0.31848763212988923,0.0291390108418422,-0.399953442403252,0.6291970706766932,0,0,0,0,0,0,1
6318,0.4474994981908892,0.27740253599804476,-1.2147591146450287,0.8840996369894685,0.6606184330416307,0,0,0,0,0,0,1
6319,0.4474994981908892,0.30371832547172894,-0.6848473571506217,1.0947645953273368,0.6920397954065683,0,0,0,0,0,0,1
6320,0.397503464563268,0.2626332293398461,-0.1382015441563915,0.0013131449069732,0.7391718389539748,0,0,0,0,0,0,1
6321,0.397503464563268,0.28894901881353036,-1.309585429144028,1.255271230251427,0.7705932013189124,0,0,0,0,0,0,1
6322,0.3475074309356185,0.3152648082872146,-1.409989762142968,2.499197650913126,0.8177252448663187,0,0,0,0,0,0,1
6323,0.3475074309356185,0.2741797121553702,-0.3111201176545664,0.0213764742724847,0.8491466072312563,0,0,0,0,0,0,1
6324,0.3475074309356185,0.30049550162905436,-1.0474185596467949,0.6934980080171117,0.8962786507786628,0,0,0,0,0,0,1
6325,0.3475074309356185,0.3268112911027386,-0.9581702636477368,1.265302894934183,0.9277000131436004,0,0,0,0,0,0,1
6326,0.3475074309356185,0.35312708057642284,1.0164482853314214,-0.7711250356652106,0.9748320566910068,0,0,0,0,0,0,1
6327,0.2975113973079973,0.3120419844445401,-0.4673046356529179,0.0414398036379956,1.0062534190559445,0,0,0,0,0,0,1
6328,0.2975113973079973,0.3383577739182243,-0.6346451906511517,0.9543212897687582,1.037674781420882,0,0,0,0,0,0,1
6329,0.3475074309356185,0.36467356339190854,0.7431253788343062,-1.0319483174168569,1.0690961437858195,0,0,0,0,0,0,1
6330,0.3475074309356185,0.3909893528655928,0.5702068053361313,-0.5403967479618307,1.1005175061507573,0,0,0,0,0,0,1
6331,0.2475153636803477,0.41730514233927696,0.2299476768397227,-0.2996367955756956,1.1476495496981636,0,0,0,0,0,0,1
6332,0.2475153636803477,0.44362093181296114,-0.2441838956552729,0.7436563314308898,1.19478159324557,0,0,0,0,0,0,1
6333,0.2475153636803477,0.40253583568107837,2.5392473358153484,-2.025083121009664,1.273334999157914,0,0,0,0,0,0,1
6334,0.1975193300526981,0.4288516251547626,-0.690425375650563,-0.8212833590789884,1.3204670427053204,0,0,0,0,0,0,1
6366,-0.0524608380854929,-0.3407519172674287,-0.7071594311503863,1.796981123120231,-0.7690535545630302,0,0,0,0,0,0,1
6367,-0.0524608380854929,-0.3144361277937445,2.9352866493111684,-2.1956214206165097,-0.7219215110156237,0,0,0,0,0,0,1
6368,-0.0024648044578433,-0.22071945271449328,0.1797455103402525,-0.6908717182031652,-0.6747894674682174,0,0,0,0,0,0,1
6369,-0.0024648044578433,-0.19440366324080907,-0.6458012276510339,0.8740679723067134,-0.6433681051032798,0,0,0,0,0,0,1
6370,-0.0024648044578433,-0.23548875937269187,1.351129395327889,-1.5134682221891271,-0.5962360615558734,0,0,0,0,0,0,1
6371,0.0475312291698062,-0.14177208429344065,-1.2147591146450287,0.6934980080171117,-0.5176826556435293,0,0,0,0,0,0,1
6372,0.0475312291698062,-0.11545629481975644,0.0402950478417244,-0.3297317896239622,-0.4862612932785917,0,0,0,0,0,0,1
6373,-0.0024648044578433,-0.15654139095163924,1.897775208322119,-1.764259839258018,-0.4548399309136541,0,0,0,0,0,0,1
6374,-0.0024648044578433,-0.13022560147795503,1.094540544330597,-1.112201634878902,-0.4077078873662477,0,0,0,0,0,0,1
6375,-0.0024648044578433,-0.10390981200427082,-0.1828256921559205,-0.1190668312860946,-0.3291544814539037,0,0,0,0,0,0,1
6376,-0.0024648044578433,-0.010193136925019608,0.5032705833368378,-0.7711250356652106,-0.2977331190889661,0,0,0,0,0,0,1
6377,-0.0024648044578433,0.01612265254866463,0.865841785833011,-1.1322649642444131,-0.2191797131766221,0,0,0,0,0,0,1
6378,0.0475312291698062,0.04243844202234881,0.0124049553420188,-0.2996367955756956,-0.1877583508116845,0,0,0,0,0,0,1
6379,-0.0024648044578433,0.06875423149603299,-0.1382015441563915,0.4627697203137324,-0.1563369884467469,0,0,0,0,0,0,1
6380,0.0475312291698062,0.16247090657524593,-0.2999640806546841,0.5931813611895553,-0.1249156260818093,0,0,0,0,0,0,1
6381,0.0975272627974273,0.25618758165449707,-0.606755098151446,1.506062847320318,-0.0934942637168717,0,0,0,0,0,0,1
6382,0.0975272627974273,0.21510248552261435,1.2953492103284776,-1.2927715991685031,-0.0620729013519341,0,0,0,0,0,0,1
6383,0.0975272627974273,0.30881916060186543,-0.3222761546544486,0.1919147738793301,-0.0306515389869965,0,0,0,0,0,0,1
6384,0.0975272627974273,0.26773406446998277,-0.3111201176545664,0.382516402851687,0.000769823377941,0,0,0,0,0,0,1
6385,0.0475312291698062,0.2266489683381383,-0.4226804876533889,0.5129280437275106,0.079323229290285,0,0,0,0,0,0,1
6416,0.1975193300526981,0.0636533963658965,-0.1995597476557439,0.2220097679275974,1.3833097674351955,0,0,0,0,0,0,1
6417,0.1975193300526981,0.0899691858395807,-0.3055420991546252,-0.1993201487481394,1.4147311298001333,0,0,0,0,0,0,1
6418,0.1475232964250769,-0.018516795897868976,0.0068269368420777,-0.0087185197757825,1.493284535712477,0,0,0,0,0,0,1
6419,0.1475232964250769,0.007798993575815233,-0.7462055606499741,1.2151445715204048,1.5247058980774149,0,0,0,0,0,0,1
6421,0.1475232964250769,0.03411478304949944,-0.115889470156627,-0.3598267836722296,-1.6959837443286896,0,0,0,0,0,0,1
6422,0.1475232964250769,0.06043057252318365,-0.0656873036571569,0.1417564504655519,-1.6645623819637518,0,0,0,0,0,0,1
6423,0.1475232964250769,0.08674636199686786,-0.9023900786483257,1.5361578413685846,-1.6331410195988143,0,0,0,0,0,0,1
6424,0.1475232964250769,0.18046303707611908,-0.0099071186577456,-0.2494784721619175,-1.6017196572338768,0,0,0,0,0,0,1
6425,0.1475232964250769,0.20677882654980329,-0.7238934866502097,0.3223264147551537,-1.5545876136864702,0,0,0,0,0,0,1
6426,0.1475232964250769,0.1656937304179205,-0.8131417826492676,1.61641115883063,-1.507455570139064,0,0,0,0,0,0,1
6427,0.0975272627974273,0.057207748680509096,-0.5063507651525058,-0.3197001249412072,-1.4760342077741262,0,0,0,0,0,0,1
6428,0.0975272627974273,0.15092442375976023,-0.6736913201507395,0.9342579604032468,-1.4446128454091889,0,0,0,0,0,0,1
6429,0.0975272627974273,0.1772402132334444,1.139164692330126,-1.593721539651172,-1.4131914830442511,0,0,0,0,0,0,1
6430,0.0975272627974273,0.2035560027071286,-0.8075637641493265,0.7436563314308898,-1.3660594394968446,0,0,0,0,0,0,1
6431,0.1475232964250769,0.22987179218081283,-0.0879993776569214,-0.0789401725550715,-1.3189273959494383,0,0,0,0,0,0,1
6432,0.0975272627974273,0.25618758165449707,-1.0362625226469129,1.9474560933615657,-1.2875060335845006,0,0,0,0,0,0,1
6433,0.1475232964250769,0.34990425673370995,-0.5119287836524469,0.6533713492860893,-1.256084671219563,0,0,0,0,0,0,1
6434,0.1475232964250769,0.37622004620739413,0.1741674918403114,-0.6005867360583647,-1.2089526276721567,0,0,0,0,0,0,1
6435,0.1475232964250769,0.40253583568107837,-0.249761914155214,-0.1491618253343612,-1.177531265307219,0,0,0,0,0,0,1
6436,0.1475232964250769,0.4288516251547626,0.4586464353373088,-0.5905550713756088,-1.1303992217598129,0,0,0,0,0,0,1
6467,0.1975193300526981,-0.205950146056333,1.1224306368303028,-0.8915050118582778,0.079323229290285,0,0,0,0,0,0,1
6468,0.1975193300526981,-0.17963435658264879,0.8546857488331286,-1.2626766051202365,0.1107445916552226,0,0,0,0,0,0,1
6469,0.2475153636803477,-0.08591768150339768,-0.1772476736559794,0.252104761975864,0.1421659540201603,0,0,0,0,0,0,1
6470,0.1975193300526981,-0.19440366324080907,-0.0991554146568036,-0.5002700892308083,0.1735873163850979,0,0,0,0,0,0,1
6471,0.1975193300526981,-0.16808787376712486,-0.8912340416484434,1.4559045239065398,0.2207193599325043,0,0,0,0,0,0,1
6472,0.1975193300526981,-0.14177208429344065,-0.0879993776569214,-0.1491618253343612,0.2521407222974419,0,0,0,0,0,0,1
6473,0.1975193300526981,-0.11545629481975644,0.1797455103402525,-0.640713394789387,0.2835620846623795,0,0,0,0,0,0,1
6474,0.1975193300526981,-0.15654139095163924,0.0458730663416655,1.074701265961826,0.3621154905747235,0,0,0,0,0,0,1
6475,0.2475153636803477,0.004576169733140678,-1.0697306336465593,1.4358411945410283,0.4406688964870675,0,0,0,0,0,0,1
6476,0.2475153636803477,0.030891959206824887,0.1183873068409002,-0.9817899940030786,0.4878009400344739,0,0,0,0,0,0,1
6477,0.2475153636803477,0.057207748680509096,-0.8633439491487378,0.8640363076239577,0.5192223023994115,0,0,0,0,0,0,1
6478,0.2475153636803477,0.08352353815419333,1.6858105053243564,-1.5435632162373938,0.5506436647643491,0,0,0,0,0,0,1
6480,0.2975113973079973,0.1772402132334444,-0.6736913201507395,0.2721680913413756,0.6134863894942243,0,0,0,0,0,0,1
6481,0.3475074309356185,0.2709568883126573,1.317661284328242,-1.3429299225822813,0.6449077518591619,0,0,0,0,0,0,1
6482,0.3475074309356185,0.22987179218081283,-0.740627542150033,0.8439729782584461,0.6763291142240996,0,0,0,0,0,0,1
6483,0.2975113973079973,0.32358846726002577,-0.3278541731543898,0.3724847381689319,0.7077504765890371,0,0,0,0,0,0,1
6484,0.3475074309356185,0.34990425673370995,-0.7071594311503863,0.5329913730930215,0.7391718389539748,0,0,0,0,0,0,1
6485,0.2975113973079973,0.30881916060186543,2.087427837320117,-1.754228174575262,0.7705932013189124,0,0,0,0,0,0,1
6486,0.2975113973079973,0.33513495007554966,0.5032705833368378,-0.2394468074791617,0.8491466072312563,0,0,0,0,0,0,1
6487,0.2475153636803477,0.3614507395492339,2.2324563183185866,-1.8645764860855745,0.880567969596194,0,0,0,0,0,0,1
6519,0.4974955318185388,-0.0037474892396704,-1.8227631311386112,2.800147591395795,-1.2246633088546257,0,0,0,0,0,0,1
6520,0.5474915654461884,0.0636533963658965,-0.6792693386506806,0.6934980080171117,-1.1303204292580709,0,0,0,0,0,0,1
6521,0.5974875990738095,0.0636533963658965,0.7096572678346594,-0.5103017539135641,-1.0831095932089227,0,0,0,0,0,0,1
6522,0.5474915654461884,0.0636533963658965,0.7096572678346594,-1.2827399344857475,-1.0201880759773059,0,0,0,0,0,0,1
6523,0.5474915654461884,0.0636533963658965,-0.2776520066549197,0.5831496965067996,-0.9729772399281578,0,0,0,0,0,0,1
6524,0.5474915654461884,0.1310542819714251,1.7360126718238265,-1.2325816110719694,-0.9257664038790097,0,0,0,0,0,0,1
6525,0.5474915654461884,0.2658560531825208,1.8698851158224132,-1.5234998868718823,-0.8628448866473927,0,0,0,0,0,0,1
6527,0.5974875990738095,0.2658560531825208,-0.1326235256564504,-0.159193490017117,-0.7842126882333069,0,0,0,0,0,0,1
6528,0.5974875990738095,0.2658560531825208,-0.1270455071565092,0.4427063909482209,-0.7370018521841588,0,0,0,0,0,0,1
6529,0.5974875990738095,0.3332569387880877,0.0402950478417244,0.0013131449069732,-0.6897910161350107,0,0,0,0,0,0,1
6530,0.6474836327014591,0.4006578243936547,-0.3222761546544486,0.0915981270517738,-0.6425801800858626,0,0,0,0,0,0,1
6531,0.6474836327014591,0.4006578243936547,0.3693981393382508,-0.7510617062996991,-0.5953693440367144,0,0,0,0,0,0,1
6532,0.5974875990738095,0.4680587099991834,0.6538770828352481,-1.383056581313304,-0.5010264644401599,0,0,0,0,0,0,1
6533,0.5974875990738095,0.4006578243936547,-1.041840541146854,1.205112906837649,-0.40668358484360534,0,0,0,0,0,0,1
6534,0.6474836327014591,0.4680587099991834,-0.1939817291558027,0.723593002065379,-0.3123407052470508,0,0,0,0,0,0,1
6535,0.6474836327014591,0.4006578243936547,-0.5732869871517993,0.42264306158271,-0.26512986919790266,0,0,0,0,0,0,1
6536,0.5974875990738095,0.3332569387880877,-0.1884037106558616,0.3624530734861761,-0.21791903314875455,0,0,0,0,0,0,1
6537,0.6474836327014591,0.3332569387880877,-0.740627542150033,0.7135613373826232,-0.12357615355220003,0,0,0,0,0,0,1
6538,0.6474836327014591,0.3332569387880877,-0.3222761546544486,-0.0287818491412933,-0.07636531750305181,0,0,0,0,0,0,1
6539,0.6974796663290803,0.4680587099991834,-0.2888080436548019,0.4627697203137324,-0.013443800271434991,0,0,0,0,0,0,1
6571,0.6974796663290803,0.4006578243936547,0.5311606758365435,-0.8915050118582778,0.9905427378734756,0,0,0,0,0,0,1
6572,0.6474836327014591,0.4006578243936547,-0.8968120601483845,0.9442896250860024,1.0377535739226238,0,0,0,0,0,0,1
6573,0.6974796663290803,0.4680587099991834,-0.6179111351513282,1.375651206444495,1.1006750911542407,0,0,0,0,0,0,1
6574,0.6974796663290803,0.4006578243936547,1.763902764323532,-1.4733415634581044,1.1478859272033888,0,0,0,0,0,0,1
6575,0.6974796663290803,0.4006578243936547,0.2187916398398404,-0.7009033828859209,1.2108074444350057,0,0,0,0,0,0,1
6576,0.6974796663290803,0.3332569387880877,-0.4896167096526824,0.5329913730930215,1.2580182804841538,0,0,0,0,0,0,1
6577,0.7474756999567299,0.3332569387880877,0.5869408608359546,-0.5103017539135641,1.3209397977157709,0,0,0,0,0,0,1
6578,0.6974796663290803,0.2658560531825208,-0.8410318751489733,0.5329913730930215,1.3681506337649187,0,0,0,0,0,0,1
6579,0.6974796663290803,0.2658560531825208,0.023560992341901,0.0915981270517738,1.4153614698140669,0,0,0,0,0,0,1
6580,0.6474836327014591,0.2658560531825208,-0.2107157846556261,0.1618197798310635,1.4625723058632152,0,0,0,0,0,0,1
6581,0.6474836327014591,0.2658560531825208,-0.1772476736559794,-0.0889718372378272,1.5097831419123633,0,0,0,0,0,0,1
6582,0.6974796663290803,0.2658560531825208,0.112809288340959,-0.399953442403252,1.5569939779615114,0,0,0,0,0,0,1
6583,0.7474756999567299,0.3332569387880877,-0.0601092851572157,-0.4300484364515186,1.6042048140106595,0,0,0,0,0,0,1
6584,0.7474756999567299,0.3332569387880877,-0.1995597476557439,-0.1792568193826278,1.6514156500598076,0,0,0,0,0,0,1
6585,0.7474756999567299,0.3332569387880877,-0.9302801711480312,0.4025797322171985,1.7143371672914245,0,0,0,0,0,0,1
6586,0.7474756999567299,0.3332569387880877,0.3415080468385452,-0.7209667122514325,1.7615480033405728,0,0,0,0,0,0,1
6587,0.7474756999567299,0.4006578243936547,-0.4784606726528002,0.4025797322171985,1.8244695205721895,0,0,0,0,0,0,1
6588,0.7974717335843795,0.4680587099991834,1.5296259873260047,-1.5435632162373938,1.8716803566213378,0,0,0,0,0,0,1
6589,0.7974717335843795,0.4680587099991834,-0.4561485986530356,0.0414398036379956,1.9346018738529547,0,0,0,0,0,0,1
6590,0.7974717335843795,0.4006578243936547,0.0793411773413123,-0.1090351666033388,-1.3959837443286895,0,0,0,0,0,0,1
6622,0.8474677672120007,0.4680587099991834,1.7973708753231787,-1.8244498273545515,-0.3762865250013101,0,0,0,0,0,0,1
6623,0.8474677672120007,0.4680587099991834,-0.2553399326551551,1.1148279246928483,-0.3291544814539037,0,0,0,0,0,0,1
6624,0.8474677672120007,0.4680587099991834,-0.5398188761521525,0.1116614564172853,-0.2977331190889661,0,0,0,0,0,0,1
6625,0.8474677672120007,0.4680587099991834,-0.0377972111574512,-0.0187501844585382,-0.2506010755415597,0,0,0,0,0,0,1
6626,0.7974717335843795,0.4680587099991834,-0.6569572646509162,0.4427063909482209,-0.2191797131766221,0,0,0,0,0,0,1
6627,0.7974717335843795,0.4006578243936547,0.4140222873377798,0.252104761975864,-0.1720476696292157,0,0,0,0,0,0,1
6628,0.8474677672120007,0.4006578243936547,1.881041152822296,-1.7943548333062846,-0.1406263072642781,0,0,0,0,0,0,1
6629,0.7974717335843795,0.3332569387880877,0.3024619173389573,-0.5504284126445864,-0.0934942637168717,0,0,0,0,0,0,1
6630,0.7974717335843795,0.3332569387880877,-0.7908297086495032,0.9442896250860024,-0.0620729013519341,0,0,0,0,0,0,1
6631,0.7974717335843795,0.3332569387880877,-0.696003394150504,0.9342579604032468,-0.0306515389869965,0,0,0,0,0,0,1
6632,0.7474756999567299,0.2658560531825208,-0.8968120601483845,1.5361578413685846,0.0164805045604098,0,0,0,0,0,0,1
6633,0.6974796663290803,0.2658560531825208,-1.326319484643851,1.1248595893756042,0.0636125481078162,0,0,0,0,0,0,1
6634,0.7474756999567299,0.3332569387880877,1.105696581330479,-1.0720749761478792,0.0950339104727538,0,0,0,0,0,0,1
6635,0.7474756999567299,0.3332569387880877,-0.7964077271494443,0.4527380556309766,0.1421659540201603,0,0,0,0,0,0,1
6636,0.7474756999567299,0.3332569387880877,-0.026641174157569,-0.0689085078723164,0.1735873163850979,0,0,0,0,0,0,1
6637,0.7474756999567299,0.3332569387880877,1.312083265828301,-0.6532782340925933,0.2050086787500355,0,0,0,0,0,0,1
6638,0.7474756999567299,0.3332569387880877,-0.4784606726528002,0.8038463195274238,0.2521407222974419,0,0,0,0,0,0,1
6639,0.7474756999567299,0.3332569387880877,-0.4784606726528002,0.42264306158271,0.3306941282097859,0,0,0,0,0,0,1
6640,0.6974796663290803,0.3332569387880877,-0.8856560231485022,0.8439729782584461,0.3621154905747235,0,0,0,0,0,0,1
6641,0.6974796663290803,0.2658560531825208,-1.142244874145794,0.3223264147551537,0.3935368529396611,0,0,0,0,0,0,1
6672,0.7474756999567299,0.4006578243936547,-1.0139504486471482,0.2119781032448416,1.6346806663546964,0,0,0,0,0,0,1
6673,0.7974717335843795,0.4680587099991834,-0.6402232091510928,1.0546379365963146,1.6818915024038446,0,0,0,0,0,0,1
6675,0.7474756999567299,0.4680587099991834,0.4419123798374854,-0.4501117658170301,1.7605237008179304,0,0,0,0,0,0,1
6676,0.7474756999567299,0.4006578243936547,0.2243696583397816,-1.2024866170237023,1.8077345368670783,0,0,0,0,0,0,1
6677,0.7474756999567299,0.4680587099991834,-0.6458012276510339,0.4025797322171985,1.8549453729162266,0,0,0,0,0,0,1
6678,0.7474756999567299,0.4680587099991834,-0.5788650056517404,-0.1491618253343612,1.9021562089653747,0,0,0,0,0,0,1
6680,0.7974717335843795,0.5354595956047504,-0.8187198011492087,0.2420730972931082,-1.5541148586760198,0,0,0,0,0,0,1
6681,0.7474756999567299,0.5354595956047504,-0.6792693386506806,0.9743846191342698,-1.506904022626872,0,0,0,0,0,0,1
6682,0.6974796663290803,0.4680587099991834,-0.6346451906511517,0.5129280437275106,-1.4596931865777236,0,0,0,0,0,0,1
6683,0.7474756999567299,0.5354595956047504,-0.1493575811562738,-0.1090351666033388,-1.4124823505285755,0,0,0,0,0,0,1
6684,0.7474756999567299,0.602860481210279,-1.231493170144852,1.0646696012790704,-1.3652715144794274,0,0,0,0,0,0,1
6685,0.7974717335843795,0.602860481210279,-0.0043291001578045,0.0414398036379956,-1.318060678430279,0,0,0,0,0,0,1
6686,0.7974717335843795,0.602860481210279,-0.0377972111574512,0.3624530734861761,-1.2708498423811312,0,0,0,0,0,0,1
6687,0.8474677672120007,0.670261366815846,0.9829801743317744,-1.5234998868718823,-1.223639006331983,0,0,0,0,0,0,1
6688,0.8474677672120007,0.670261366815846,0.8993098968326577,-1.1322649642444131,-1.176428170282835,0,0,0,0,0,0,1
