UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5727,1.1974400026054626,1.2768693372657955,-0.785251690149562,1.014511277865292,1.2576243179754452,0,0,0,0,0,0
5728,1.1474439689778415,1.209468451660267,0.11280928834095907,-0.5604600773273423,1.3047563615228517,0,0,0,0,0,0
5729,1.1974400026054626,1.2768693372657955,-0.651379246150975,0.6433396846033335,1.351888405070258,0,0,0,0,0,0
5730,1.1474439689778415,1.209468451660267,-0.4226804876533889,-0.43004843645151863,1.3990204486176645,0,0,0,0,0,0
5731,1.1474439689778415,1.1420675660547,1.4180656173271824,-1.4733415634581044,1.4461524921650708,0,0,0,0,0,0
5732,1.0974479353501918,1.0746666804491714,1.8587290788225312,-1.9648931329131307,1.4775738545300083,0,0,0,0,0,0
5733,1.0974479353501918,1.1420675660547,-0.7071594311503863,0.45273805563097663,1.508995216894946,0,0,0,0,0,0
5734,1.1474439689778415,1.209468451660267,-0.2888080436548019,0.3223264147551537,1.5404165792598836,0,0,0,0,0,0
5735,1.1474439689778415,1.209468451660267,-0.9470142266478546,1.6264428235133859,1.5718379416248212,1,0,0,0,1,0
5736,1.1974400026054626,1.209468451660267,0.7487033973342473,-0.991821658685834,1.603259303989759,0,0,0,0,0,0
5737,1.1974400026054626,1.2768693372657955,-0.556552931651976,-0.33976345430671806,1.6346806663546964,0,0,0,0,0,0
5738,1.1474439689778415,1.209468451660267,0.19647956584007595,0.28219975602413067,1.6818127099021027,0,0,0,0,0,0
5739,1.1474439689778415,1.1420675660547,-1.4378798546426736,0.8840996369894685,-1.6959837443286896,0,0,0,0,0,0
5740,1.0974479353501918,1.1420675660547,0.6371430273354248,-0.8614100178100111,-1.6645623819637518,0,0,0,0,0,0
5741,1.1474439689778415,1.1420675660547,-0.021063155657627917,-0.16922515469987276,-1.6174303384163455,0,0,0,0,0,0
5742,1.1474439689778415,1.1420675660547,-0.31112011765456643,0.05147146832075141,-1.570298294868939,0,0,0,0,0,0
5743,1.1474439689778415,1.1420675660547,-0.696003394150504,0.7035296726998674,-1.5231662513215327,0,0,0,0,0,0
5744,1.0974479353501918,1.0746666804491714,-0.8912340416484434,0.2922314207068864,-1.491744888956595,0,0,0,0,0,0
5745,1.0974479353501918,1.0072657948436043,-0.31669813615450754,0.2621364266586198,-1.4446128454091887,0,0,0,0,0,0
5746,1.0474519017225707,1.0072657948436043,2.5002012063157606,-1.9949881269613972,-1.3660594394968446,0,0,0,0,0,0
5747,1.0474519017225707,1.0072657948436043,0.5367386943364846,-0.8413466884444997,-1.334638077131907,0,0,0,0,0,0
5748,1.0474519017225707,1.0072657948436043,-0.032219192657510165,-0.05887684318956068,-1.2875060335845006,0,0,0,0,0,0
5749,1.0974479353501918,1.1420675660547,0.20763560283995822,-0.6005867360583647,-1.256084671219563,0,0,0,0,0,0
5750,1.0974479353501918,1.209468451660267,-1.1645569481455584,2.2484060338442347,-1.2089526276721567,0,0,0,0,0,0
5751,1.0974479353501918,1.209468451660267,2.4667330953161137,-1.8244498273545515,-1.1303992217598127,0,0,0,0,0,0
5752,1.1474439689778415,1.209468451660267,-0.3557442656540954,0.28219975602413067,-1.0989778593948751,0,0,0,0,0,0
5753,1.1474439689778415,1.209468451660267,1.4794238208265347,-1.5034365575063715,-1.020424453482531,0,0,0,0,0,0
5754,1.0974479353501918,1.0746666804491714,-0.6848473571506217,1.4157778651755175,-0.941871047570187,0,0,0,0,0,0
5755,1.0474519017225707,1.0072657948436043,1.049916396331068,-1.2325816110719694,-0.9104496852052494,0,0,0,0,0,0
5756,1.0474519017225707,0.9398649092380373,-0.8242978196491499,0.9242262957204916,-0.8790283228403118,0,0,0,0,0,0
5757,0.997455868094921,1.0072657948436043,-0.963748282147678,1.2352079008859156,-0.8476069604753742,0,0,0,0,0,0
5758,0.9474598344672714,0.8724640236325086,-0.963748282147678,1.566252835416852,-0.8004749169279678,0,0,0,0,0,0
5759,0.9474598344672714,0.8724640236325086,-0.21071578465562615,0.08156646236901802,-0.7690535545630302,0,0,0,0,0,0
5760,0.8974638008396503,0.8724640236325086,0.06818514034143008,-0.42001677176876356,-0.7376321921980926,0,0,0,0,0,0
5761,0.9474598344672714,0.8724640236325086,-0.09357739615686254,-0.44008010113427437,-0.706210829833155,0,0,0,0,0,0
5762,0.9474598344672714,0.8050631380269416,-0.9470142266478546,0.9844162838170248,-0.6590787862857486,0,0,0,0,0,0
5763,0.8974638008396503,0.8050631380269416,-1.142244874145794,1.2352079008859156,-0.627657423920811,0,0,0,0,0,0
5764,0.8974638008396503,0.8050631380269416,-0.4896167096526824,-0.05887684318956068,-0.5962360615558734,0,0,0,0,0,0
5765,0.8474677672120007,0.8050631380269416,0.28014984333919285,-0.20935181343089515,-0.5176826556435293,0,0,0,0,0,0
5766,0.8474677672120007,0.8724640236325086,0.9439340448321867,-0.9516949999548118,-0.48626129327859174,0,0,0,0,0,0
5767,0.8474677672120007,0.8050631380269416,-0.7015814126504452,0.2621364266586198,-0.45483993091365416,0,0,0,0,0,0
5768,0.7974717335843795,0.8050631380269416,-0.690425375650563,0.6533713492860893,-0.40770788736624775,0,0,0,0,0,0
5769,0.8474677672120007,0.8724640236325086,-0.6569572646509162,0.5931813611895553,-0.36057584381884134,0,0,0,0,0,0
5770,0.8474677672120007,0.8724640236325086,-1.0641526151466183,1.1047962600100927,-0.32915448145390375,0,0,0,0,0,0
5771,0.7974717335843795,0.8050631380269416,-0.7294715051501508,0.2922314207068864,-0.29773311908896616,0,0,0,0,0,0
5772,0.7974717335843795,0.8050631380269416,-0.07684334065703917,0.3724847381689319,-0.26631175672402857,0,0,0,0,0,0
5773,0.7974717335843795,0.8724640236325086,0.9327780078323045,-1.0118849880513456,-0.23489039435909095,0,0,0,0,0,0
5774,0.7974717335843795,0.8050631380269416,-0.8019857456493854,0.6834663433343559,-0.20346903199415334,0,0,0,0,0,0
5775,0.7474756999567299,0.737662252421413,0.35266408383842746,-0.570491742010098,-0.12491562608180934,0,0,0,0,0,0
5776,0.7974717335843795,0.737662252421413,2.0539597263204707,-1.8545448214028186,-0.09349426371687174,0,0,0,0,0,0
5777,0.7974717335843795,0.737662252421413,-1.192447040645264,0.9242262957204916,-0.062072901351934134,0,0,0,0,0,0
5778,0.7974717335843795,0.737662252421413,-0.7294715051501508,0.4427063909482209,-0.03065153898699653,0,0,0,0,0,0
5779,0.8474677672120007,0.737662252421413,-0.2776520066549197,0.14175645046555194,0.0007698233779410749,0,0,0,0,0,0
5780,0.7974717335843795,0.737662252421413,0.7877495268338351,-1.082106640830635,0.04790186692534748,0,0,0,0,0,0
5781,0.8474677672120007,0.8050631380269416,-0.12146748865656816,0.24207309729310825,0.07932322929028508,0,0,0,0,0,0
5782,0.8474677672120007,0.737662252421413,0.44191237983748544,-0.32973178962396227,0.11074459165522269,0,0,0,0,0,0
5783,0.8474677672120007,0.737662252421413,-0.4673046356529179,-0.018750184458538297,0.1578766352026291,0,0,0,0,0,0
5784,0.8974638008396503,0.737662252421413,0.023560992341901083,-0.35982678367222964,0.18929799756756668,0,0,0,0,0,0
5785,0.8974638008396503,0.737662252421413,-0.7796736716496209,0.18188310919657433,0.2678514034799107,0,0,0,0,0,0
5786,0.8474677672120007,0.737662252421413,-0.38921237665374214,-0.27957346621018414,0.3149834470273171,0,0,0,0,0,0
5787,0.8474677672120007,0.8050631380269416,-0.09915541465680366,-0.32973178962396227,0.3464048093922547,0,0,0,0,0,0
5788,0.8474677672120007,0.8724640236325086,0.2522597508394872,-0.1190668312860946,0.3778261717571923,0,0,0,0,0,0
5789,0.8974638008396503,1.0072657948436043,-0.5342408576522114,0.3323580794379088,0.4092475341221299,0,0,0,0,0,0
5790,0.8974638008396503,1.0072657948436043,-0.6848473571506217,0.9041629663549801,0.44066889648706753,0,0,0,0,0,0
5791,0.8474677672120007,0.8050631380269416,0.13512136234072358,-0.5504284126445864,0.48780094003447394,0,0,0,0,0,0
5792,0.8974638008396503,0.8724640236325086,0.017982973841959956,0.011344809589729025,0.5349329835818804,0,0,0,0,0,0
5793,0.8974638008396503,0.8724640236325086,0.4753804908371322,-0.8413466884444997,0.5820650271292868,0,0,0,0,0,0
5794,0.8974638008396503,0.8724640236325086,-0.37805633965385993,0.42264306158271003,0.6291970706766932,0,0,0,0,0,0
5795,0.9474598344672714,1.0072657948436043,-0.2609179511550963,0.08156646236901802,0.6606184330416307,0,0,0,0,0,0
5796,0.9474598344672714,0.9398649092380373,-0.4115244506535067,-0.008718519775782523,0.7077504765890371,0,0,0,0,0,0
5797,0.8474677672120007,0.737662252421413,-0.7796736716496209,1.5160945120030738,0.7548825201364435,0,0,0,0,0,0
5798,0.7974717335843795,0.670261366815846,-0.6011770796515049,0.2621364266586198,0.7863038825013812,0,0,0,0,0,0
5799,0.7474756999567299,0.602860481210279,0.3415080468385452,-0.09900350192058306,0.8177252448663187,0,0,0,0,0,0
5800,0.7474756999567299,0.5354595956047504,0.30246191733895733,-0.5504284126445864,0.8491466072312563,0,0,0,0,0,0
5801,0.7474756999567299,0.602860481210279,-0.38921237665374214,0.4728013849964882,0.880567969596194,0,0,0,0,0,0
5802,0.7474756999567299,0.5354595956047504,-0.7015814126504452,0.4627697203137324,0.9119893319611315,0,0,0,0,0,0
5803,0.6974796663290803,0.5354595956047504,-0.2720739881549785,-0.1993201487481394,0.9434106943260692,0,0,0,0,0,0
5804,0.7474756999567299,0.602860481210279,0.7375473603343651,-0.8915050118582778,0.9748320566910068,0,0,0,0,0,0
5805,0.7474756999567299,0.602860481210279,-0.9693263006476192,0.6533713492860893,1.0062534190559445,0,0,0,0,0,0
5806,0.6974796663290803,0.602860481210279,0.10165325134107683,-0.06890850787231645,1.037674781420882,0,0,0,0,0,0
5807,0.6974796663290803,0.602860481210279,-0.5509749131520348,0.5430230377757772,1.0848068249682883,0,0,0,0,0,0
5808,0.6974796663290803,0.602860481210279,-0.2776520066549197,-0.10903516660333884,1.116228187333226,0,0,0,0,0,0
5809,0.6974796663290803,0.670261366815846,1.083384507330715,-1.4332149047270821,1.1633602308806323,0,0,0,0,0,0
5810,0.6474836327014591,0.670261366815846,0.2299476768397227,-0.33976345430671806,1.19478159324557,0,0,0,0,0,0
5811,0.6474836327014591,0.670261366815846,1.769480782823473,-1.8144181626717961,1.273334999157914,0,0,0,0,0,0
5812,0.6474836327014591,0.737662252421413,-0.472882654152859,0.03140813895523986,1.3047563615228517,0,0,0,0,0,0
5813,0.6974796663290803,0.737662252421413,-0.2441838956552729,-0.3698584483549854,1.3361777238877892,0,0,0,0,0,0
5814,0.5974875990738095,0.670261366815846,1.2395690253290663,-1.0921383055133904,1.3675990862527267,0,0,0,0,0,0
5815,0.6474836327014591,0.670261366815846,-0.7629396161497976,0.7536879961136456,1.3990204486176645,0,0,0,0,0,0
5816,0.5974875990738095,0.670261366815846,0.731969341834424,-0.7009033828859209,1.4461524921650708,0,0,0,0,0,0
5817,0.6474836327014591,0.670261366815846,0.24110371383960497,-0.44008010113427437,1.4775738545300083,0,0,0,0,0,0
5818,0.6474836327014591,0.670261366815846,0.017982973841959956,-0.49023842454805255,1.508995216894946,0,0,0,0,0,0
5819,0.6474836327014591,0.670261366815846,0.0012489183421365824,-0.30966846025845146,1.5404165792598836,0,0,0,0,0,0
5820,0.6474836327014591,0.670261366815846,-0.6736913201507395,0.1919147738793301,1.5718379416248212,0,0,0,0,0,0
5821,0.6474836327014591,0.737662252421413,1.0276043223313036,-1.2426132757547248,1.603259303989759,0,0,0,0,0,0
5822,0.6474836327014591,0.737662252421413,-1.3151634476439689,0.9242262957204916,1.6346806663546964,0,0,0,0,0,0
5823,0.6474836327014591,0.670261366815846,-0.4226804876533889,1.024542942548048,1.666102028719634,0,0,0,0,0,0
5824,0.5974875990738095,0.670261366815846,0.029139010841842207,-0.06890850787231645,1.7132340722670405,0,0,0,0,0,0
5825,0.5974875990738095,0.670261366815846,0.3191959728387807,-0.27957346621018414,1.744655434631978,0,0,0,0,0,0
5826,0.6474836327014591,0.737662252421413,-0.7015814126504452,0.20194643856208588,1.7760767969969156,0,0,0,0,0,0
5827,0.6474836327014591,0.737662252421413,-0.2609179511550963,0.12169312110004112,1.8074981593618533,0,0,0,0,0,0
5828,0.6474836327014591,0.737662252421413,0.4753804908371322,0.0915981270517738,-1.6959837443286896,0,0,0,0,0,0
5829,0.6474836327014591,0.737662252421413,-0.19398172915580278,-0.08897183723782728,-1.6645623819637518,0,0,0,0,0,0
5830,0.5974875990738095,0.737662252421413,0.19647956584007595,-0.570491742010098,-1.6331410195988143,0,0,0,0,0,0
5831,0.6474836327014591,0.8050631380269416,-0.562130950151917,0.24207309729310825,-1.5860089760514078,0,0,0,0,0,0
5832,0.6474836327014591,0.8724640236325086,-0.36132228415403655,1.074701265961826,-1.5388769325040015,0,0,0,0,0,0
5833,0.6474836327014591,0.8050631380269416,0.7598594343341296,-0.7911883650307214,-1.507455570139064,0,0,0,0,0,0
5834,0.6474836327014591,0.8050631380269416,-0.45614859865303564,0.45273805563097663,-1.4760342077741262,0,0,0,0,0,0
5835,0.6474836327014591,0.8724640236325086,-0.5844430241516816,0.9844162838170248,-1.4446128454091887,0,0,0,0,0,0
5836,0.6474836327014591,0.8050631380269416,0.7208133048345416,-0.991821658685834,-1.4131914830442511,0,0,0,0,0,0
5837,0.5974875990738095,0.737662252421413,0.06260712184148895,-0.028781849141293357,-1.3817701206793134,0,0,0,0,0,0
5838,0.6474836327014591,0.737662252421413,1.6467643758247685,-1.463309898775349,-1.3503487583143758,0,0,0,0,0,0
5839,0.6974796663290803,0.8050631380269416,-0.3501662471541543,-0.34979511898947385,-1.3032167147669695,0,0,0,0,0,0
5840,0.6974796663290803,0.8050631380269416,0.012404955342018832,-0.3698584483549854,-1.256084671219563,0,0,0,0,0,0
5841,0.6474836327014591,0.737662252421413,0.23552569533966383,-0.9115683412237894,-1.2089526276721567,0,0,0,0,0,0
5842,0.6474836327014591,0.737662252421413,0.7765934898339529,-0.9316316705893005,-1.1618205841247502,0,0,0,0,0,0
5843,0.6974796663290803,0.8050631380269416,-1.0251064856470304,1.0646696012790704,-1.114688540577344,0,0,0,0,0,0
5844,0.7474756999567299,0.8050631380269416,0.8993098968326577,-1.1222332995616573,-1.0832671782124061,0,0,0,0,0,0
5845,0.6974796663290803,0.737662252421413,-0.42825850615333005,-0.28960513089293993,-1.0518458158474686,0,0,0,0,0,0
5846,0.6974796663290803,0.8050631380269416,1.049916396331068,-1.352961587265037,-1.020424453482531,0,0,0,0,0,0
5847,0.6974796663290803,0.8724640236325086,0.7542814158341884,-0.6708083888376544,-0.9732924099351247,0,0,0,0,0,0
5848,0.6974796663290803,0.8724640236325086,-0.7908297086495032,0.23204143261035248,-0.941871047570187,0,0,0,0,0,0
5849,0.6974796663290803,0.8724640236325086,4.374415422295979,-2.416318043637134,-0.9104496852052494,0,0,0,0,0,0
5850,0.6974796663290803,0.8050631380269416,-0.5844430241516816,0.7637196607964014,-0.8790283228403118,0,0,0,0,0,0
5851,0.6474836327014591,0.737662252421413,0.11838730684090021,-0.4701750951825417,-0.8318962792929054,0,0,0,0,0,0
5852,0.5974875990738095,0.670261366815846,0.19090154734013484,-0.7209667122514325,-0.8004749169279678,0,0,0,0,0,0
5853,0.5974875990738095,0.602860481210279,1.445955709826888,-1.7742915039407734,-0.7690535545630302,0,0,0,0,0,0
5854,0.5974875990738095,0.670261366815846,0.1574334363404881,-0.49023842454805255,-0.6905001486506862,0,0,0,0,0,0
5855,0.5974875990738095,0.602860481210279,-0.6848473571506217,1.3355245477134718,-0.6590787862857486,0,0,0,0,0,0
5856,0.5974875990738095,0.602860481210279,-0.6402232091510928,0.5229597084102664,-0.627657423920811,0,0,0,0,0,0
5857,0.5974875990738095,0.602860481210279,0.330352009838663,-0.40998510708600777,-0.5805253803734046,0,0,0,0,0,0
5858,0.6474836327014591,0.602860481210279,1.233991006829125,-1.6137848690166836,-0.5019719744610606,0,0,0,0,0,0
5859,0.6474836327014591,0.670261366815846,-1.0641526151466183,0.45273805563097663,-0.470550612096123,0,0,0,0,0,0
5860,0.6474836327014591,0.670261366815846,0.017982973841959956,-0.640713394789387,-0.4391292497311854,0,0,0,0,0,0
5861,0.6474836327014591,0.602860481210279,0.15185541784054696,-0.6908717182031652,-0.40770788736624775,0,0,0,0,0,0
5862,0.6474836327014591,0.670261366815846,0.08491919584125346,0.7737513254791571,-0.37628652500131016,0,0,0,0,0,0
5863,0.6974796663290803,0.670261366815846,-0.38363435815380104,0.06150313300350718,-0.34486516263637257,0,0,0,0,0,0
5864,0.6974796663290803,0.737662252421413,1.222834969829243,-1.463309898775349,-0.313443800271435,0,0,0,0,0,0
5865,0.6974796663290803,0.670261366815846,-0.29438606215474306,-0.34979511898947385,-0.26631175672402857,0,0,0,0,0,0
5866,0.7474756999567299,0.737662252421413,-0.7629396161497976,0.0013131449069732513,-0.21917971317662216,0,0,0,0,0,0
5867,0.7474756999567299,0.737662252421413,-0.44499256165315343,0.5129280437275106,-0.17204766962921575,0,0,0,0,0,0
5868,0.7474756999567299,0.670261366815846,-0.24976191415521404,0.5329913730930215,-0.14062630726427813,0,0,0,0,0,0
5869,0.7474756999567299,0.737662252421413,1.0722284703308325,-1.2125182817064584,-0.10920494489934053,0,0,0,0,0,0
5870,0.7474756999567299,0.737662252421413,2.9966448528105207,-2.1354314325199764,-0.07778358253440293,0,0,0,0,0,0
5871,0.7474756999567299,0.737662252421413,2.879506464311757,-2.3260330614923332,-0.046362220169465326,0,0,0,0,0,0
5872,0.7474756999567299,0.737662252421413,-0.38921237665374214,0.9543212897687582,-0.014940857804527726,0,0,0,0,0,0
5873,0.7474756999567299,0.670261366815846,-0.19398172915580278,0.2621364266586198,0.016480504560409875,0,0,0,0,0,0
5874,0.7474756999567299,0.737662252421413,-0.7964077271494443,0.3524214088034203,0.06361254810781627,0,0,0,0,0,0
5875,0.7474756999567299,0.737662252421413,0.6761891568350127,-0.6206500654238761,0.11074459165522269,0,0,0,0,0,0
5876,0.7474756999567299,0.670261366815846,0.21321362133989932,-0.028781849141293357,0.1578766352026291,0,0,0,0,0,0
5877,0.7474756999567299,0.737662252421413,-0.6290671721512106,1.2151445715204048,0.2050086787500355,0,0,0,0,0,0
5878,0.7474756999567299,0.737662252421413,-0.45057058015309454,0.14175645046555194,0.2364300411149731,0,0,0,0,0,0
5879,0.6974796663290803,0.670261366815846,-0.032219192657510165,0.5831496965067996,0.2678514034799107,0,0,0,0,0,0
5880,0.6974796663290803,0.670261366815846,0.9048879153325988,-1.16235995829268,0.2992727658448483,0,0,0,0,0,0
5881,0.7474756999567299,0.737662252421413,-0.5844430241516816,0.964352954451514,0.3306941282097859,0,0,0,0,0,0
5882,0.6974796663290803,0.737662252421413,2.3049705588178213,-1.7341648452097511,0.36211549057472353,0,0,0,0,0,0
5883,0.6974796663290803,0.737662252421413,-0.38921237665374214,-0.30966846025845146,0.3935368529396611,0,0,0,0,0,0
5884,0.6974796663290803,0.737662252421413,1.4571117468267702,-1.403119910678815,0.4249582153045987,0,0,0,0,0,0
5885,0.6474836327014591,0.737662252421413,-0.562130950151917,0.3022630853896422,0.4563795776695363,0,0,0,0,0,0
5886,0.6474836327014591,0.737662252421413,0.6036749163357781,-1.1824232876581913,0.5035116212169427,0,0,0,0,0,0
5887,0.6974796663290803,0.737662252421413,-0.24976191415521404,0.1919147738793301,0.5349329835818804,0,0,0,0,0,0
5888,0.6974796663290803,0.737662252421413,-0.5230848206523292,0.14175645046555194,0.5663543459468179,0,0,0,0,0,0
5889,0.7474756999567299,0.737662252421413,-0.1772476736559794,-0.13913016065160544,0.6449077518591619,0,0,0,0,0,0
5890,0.6974796663290803,0.670261366815846,-1.7000467241399064,1.5863161647823627,0.6920397954065683,0,0,0,0,0,0
5891,0.6974796663290803,0.670261366815846,0.5311606758365435,-0.7410300416169433,0.7391718389539748,0,0,0,0,0,0
5892,0.6974796663290803,0.670261366815846,-1.142244874145794,1.3355245477134718,0.7705932013189124,0,0,0,0,0,0
5893,0.6974796663290803,0.737662252421413,-0.37247832115391877,0.45273805563097663,0.8020145636838499,0,0,0,0,0,0
5894,0.6474836327014591,0.670261366815846,-0.7183154681502685,1.2753345596169388,0.8334359260487876,0,0,0,0,0,0
5895,0.5974875990738095,0.602860481210279,0.3247739913387218,-0.20935181343089515,0.880567969596194,0,0,0,0,0,0
